Filename,Test_index,Presentation,Question,Class_label
38e6b957-aa4d-4c77-be93-856b6695959d,3,1,3,0
c77a9bde-0413-4209-9a77-8cf5c1bfb939,0,3,3,0
90b19f5e-5be0-4f38-a0e3-06482573effe,1,1,1,1
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,3,3,8,1
646685a7-2257-4f79-addd-22a670b13fab,1,2,3,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,3,1,5,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,0,2,11,0
75009ffb-3632-4605-8764-91096a450059,0,2,6,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,4,3,3,0
fefd767f-e663-4b87-b9ee-314cf463ce7d,3,1,1,1
9b0a0e80-18e5-4923-941d-ac455215c044,0,3,3,1
8a5ff8c9-c3b5-44c8-9f38-8d53d9ed95a3,0,2,7,1
dff4a3a1-3d58-4072-a903-e5b38e2c541f,3,3,8,2
d7c437ac-0167-497f-9090-7ccacc776507,2,1,2,2
baafcb07-4eff-4e44-afe2-51d3b65b6964,3,3,1,1
b1c1f1cd-9747-4fe6-b5a4-015bf6f9b201,3,2,1,1
e70c5224-f95a-467a-b4a8-881e8dd0b0c5,3,3,2,2
4ab04e44-5feb-47b7-a584-ad2acc65dc15,2,2,0,1
706eee9b-e9c2-4966-8b8c-d8a46747b340,3,1,0,1
76756a98-cb5b-4d0a-b293-e5bf30ec9428,0,3,11,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,2,1,5,1
8fc79c7f-bbdb-4512-b460-c75aacd1a3c7,4,2,11,2
76756a98-cb5b-4d0a-b293-e5bf30ec9428,1,2,2,2
4aa3673b-8259-4e08-8331-3deecef49358,3,2,2,2
cf22b87d-0ee1-410f-8250-47f1aae953cb,0,3,7,1
1ecf300d-152e-4acc-a76d-46e67c37a045,0,2,4,1
8f43a714-1fc4-4f27-915a-c51d2dae5921,1,2,1,0
16fee3d6-8d7a-4366-a491-e83c47dc3691,5,1,4,0
95f8b020-b661-4427-8c9b-f1c60c798509,0,3,4,2
07f86761-78ba-4d41-af89-3bdbbfec2b00,0,2,3,2
a55d4342-b7d1-4639-ad3b-96d53fa1fde3,3,2,4,1
9693a643-d567-4eb3-b2fb-d662b38df7c2,0,1,4,0
987e50d2-e494-494d-89a1-5dc04371d018,0,2,10,1
92f3adf5-a4c3-4e97-b585-21ddb445d96a,3,3,4,1
7336e3a1-dbc4-481c-85a9-796fad5ab0c0,1,2,1,1
2331ef25-4770-4491-ad50-bba1e6fdf328,0,3,8,1
20d5a4c4-42b3-43f2-a34d-6796e803c590,0,2,11,1
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,3,3,11,0
1193e2df-e428-430e-af8e-8c0890e82812,3,2,3,1
afa2b77b-8be6-472e-a468-041254a0c902,1,3,8,1
4473e39f-3dbc-434e-82a4-d53d12093c70,0,3,5,1
5d17ef1e-df79-486b-b081-edfa10b0e6f7,2,2,4,0
0c2d4dde-4320-4f89-aeff-b97c512ca647,0,2,6,1
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,4,1,0,2
f1bd20f4-0970-45cf-85da-3f63b20e9ef1,3,3,1,1
1b6c5b9d-0262-4cfc-badc-fdcbd797e22d,2,1,3,1
8a5ff8c9-c3b5-44c8-9f38-8d53d9ed95a3,3,1,1,1
c856d82f-917e-461c-a91f-5298926b8b31,3,1,5,0
f1bd20f4-0970-45cf-85da-3f63b20e9ef1,0,2,1,1
2d2d4020-b3f3-4e1b-bad0-403dfd1a9945,0,2,9,1
af89426d-63f8-4feb-9c2e-5b7fd2d745db,1,2,2,0
9fa44183-5fc7-44db-8b9d-9bd3eae02100,5,2,0,1
63f99483-f4d2-496a-a8e1-5af32039de15,2,3,3,2
6b0d957d-12a7-41fd-9b7b-998b08e03680,3,1,3,1
1ba3fc3a-4642-4aa7-8343-e96ba09beb9a,2,2,1,2
423e002d-16f0-4097-b7a7-6d31b9279134,0,2,2,1
62cff62f-fdd0-4b48-aeb6-afed69e9486d,0,2,10,1
8cd3d985-1c48-4610-8397-d8b154edd5fb,1,1,3,1
e10d34ff-b857-4ef3-8ea7-973e19d1e58a,0,2,10,1
beb3af48-ba1f-44da-85a1-3769216a732b,0,2,11,1
5d17ef1e-df79-486b-b081-edfa10b0e6f7,2,1,12,1
8fc2feb2-c17e-4b92-99c6-2f00053785fe,3,1,9,2
d34f2974-7554-4a29-8931-5ce48a6704ff,2,3,6,2
18a675d7-3619-446d-8850-f8b77ae32ae5,0,2,9,0
373380a3-7e33-4213-ba1f-761ca348f6a8,0,1,8,0
47c33800-ec0f-43e2-97a9-fc81e4a3a754,0,3,10,1
e70c5224-f95a-467a-b4a8-881e8dd0b0c5,2,1,0,0
6ab30f3e-933d-42d4-8c17-b817545e51fb,3,2,0,1
1193e2df-e428-430e-af8e-8c0890e82812,3,3,6,0
da4bc5e7-16c2-4534-a20b-b48f6dd7a39d,0,2,6,1
5a3defc8-e5e6-42f9-aff3-75d97686ee41,3,2,7,1
46caec75-921c-4311-9b74-29b5eeb9f15d,0,3,7,1
e2b722f8-38cb-41c2-8889-cf61b3d6bde7,3,3,3,1
e83ec571-b192-4f61-86fe-8fd2be61fb33,3,1,8,1
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,0,1,6,1
646685a7-2257-4f79-addd-22a670b13fab,0,1,6,0
0cc70727-e962-49ef-a3f2-c3956bc7100b,2,3,0,0
98c6f8bb-a6d3-4d12-8b6a-1e5208af919c,2,2,2,2
411302ab-fdf9-4930-930f-dd66eacec272,1,2,3,1
0543d6d8-21a5-4e88-8fa2-370fc24a4981,0,2,10,2
95ff9c34-2481-47c6-81ea-06579d35cbe5,2,2,2,1
0657f4ec-d8bd-4589-ac18-1e333388b405,3,3,0,2
2fd0c474-c517-4c7e-adb8-8cea9a2de3ea,3,2,9,1
4c894705-366d-4a60-bc7b-40d9e168bfe0,1,3,0,1
46a69bf6-ed5f-47bf-ba59-314e691e8da9,1,3,2,0
744a70c6-08bd-472c-8b82-d2c569c327cd,1,1,1,0
e3feed8f-35d6-4b8a-a9c7-2ec28e73e3a1,0,1,7,1
cd4bc9a1-f7b4-4108-9eed-e08bddb4dcc2,3,1,2,0
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,0,3,8,1
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,2,3,3,1
9b7a779c-128c-4ecd-9d58-6289ea68241d,0,3,0,1
ee265809-5af5-4dac-b091-f48abf7ab3a8,3,1,0,1
296f0355-11d3-48da-b7e7-4f1e2e0815d9,2,3,1,1
595095f2-459d-41e6-820e-8f34c6b62748,0,1,9,1
ac42fdfe-d0a3-4028-a6b2-45d04231f9c6,3,3,3,1
4ab04e44-5feb-47b7-a584-ad2acc65dc15,2,3,11,2
16fee3d6-8d7a-4366-a491-e83c47dc3691,0,3,7,1
0d69ed03-2b91-42d5-bf04-db46002cc798,3,1,1,2
ae90d1d9-1185-4ba2-857c-c8b26702ddc6,1,3,3,1
b93d3faf-ad80-435c-a7b7-bdb39695edb8,4,3,1,0
afbcaf7c-3f20-470f-b719-4174df8b3af3,0,3,11,1
e83ec571-b192-4f61-86fe-8fd2be61fb33,2,2,11,1
e558ba2d-fec6-44c7-a242-bae7b6a3ad7b,0,2,0,1
e10d34ff-b857-4ef3-8ea7-973e19d1e58a,0,1,2,1
61fc20f3-b33b-4a33-95fd-da12411de201,0,2,5,1
8a5ff8c9-c3b5-44c8-9f38-8d53d9ed95a3,3,3,5,0
ac42fdfe-d0a3-4028-a6b2-45d04231f9c6,3,2,11,1
8cd3d985-1c48-4610-8397-d8b154edd5fb,1,2,8,1
0c2d4dde-4320-4f89-aeff-b97c512ca647,4,3,1,1
75009ffb-3632-4605-8764-91096a450059,1,1,5,1
0421ef12-a395-4d4c-85c5-022d712b4399,0,3,2,1
c6116381-8469-49be-b77e-c0b1967c44bf,1,1,1,1
dc61b9b4-2a5d-4a4e-bbbf-ffe039a5aee9,4,3,2,2
33eb4fc1-92ac-48b5-b0f7-be47ef19638b,2,2,0,1
e685014d-de43-4b7b-bd34-a3a74a6789bb,0,2,0,2
fefd767f-e663-4b87-b9ee-314cf463ce7d,0,3,5,1
8fc2feb2-c17e-4b92-99c6-2f00053785fe,2,1,0,1
25fa78a5-cf0f-46e1-9a7a-2132b135ff89,2,1,7,0
0c2d4dde-4320-4f89-aeff-b97c512ca647,0,1,5,1
ca282e1e-516f-414a-9e46-c90c32069884,0,1,8,2
2c233ea8-19da-497a-b8ad-96a99f275ea0,3,2,2,2
f0e0b261-352b-4207-b906-afdae32afa6a,2,3,3,1
58fad56c-e0ba-4517-a2db-8bf6352b7dd3,0,1,7,1
0543d6d8-21a5-4e88-8fa2-370fc24a4981,0,3,7,1
e227dbb0-a207-4ee7-b011-038526a2b3a3,1,1,1,0
63622265-53f0-4193-b3f6-045b5d0e07d2,0,1,3,2
f7fb0221-5ae4-487c-b4cf-3b91f5def002,0,1,4,1
cf22b87d-0ee1-410f-8250-47f1aae953cb,2,1,1,0
4c894705-366d-4a60-bc7b-40d9e168bfe0,0,2,8,1
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,3,2,1,1
7f062974-af77-4bf3-91d1-ff7b70ba50e7,2,2,4,1
7aa98cab-f89d-4508-b2c5-e7b7af5f1710,0,2,2,2
e6f69e12-2135-4c44-ab8c-97bbe20dde40,0,2,7,1
12555fb4-ea91-428f-955e-bc84d4e5cb74,2,1,5,0
87b0da35-c216-4bb7-91a7-c53937e1f770,0,1,3,1
2331ef25-4770-4491-ad50-bba1e6fdf328,0,1,9,1
795206ac-1585-44fd-ac75-97ede13afe27,2,1,2,0
516b65f1-8c87-4876-94e5-c0eb89ebe2e0,0,1,2,0
1ba3fc3a-4642-4aa7-8343-e96ba09beb9a,3,3,0,0
bac1c9dd-f769-4271-b23f-5e185b11f8d5,0,3,7,2
c3f48f60-00a8-49b5-82fe-64af16754e9a,0,1,10,1
b7eae996-aae1-47ef-bd62-6af8f0262e3d,1,2,5,1
03b6ee5c-4574-4023-8123-28582a89006e,3,3,7,1
450917fd-12df-4c92-a20f-18f7d2b5979c,3,2,4,1
6b0d957d-12a7-41fd-9b7b-998b08e03680,3,3,3,1
5480e4e8-5642-4d82-83f6-a2a765ddc34b,3,2,9,0
25fa78a5-cf0f-46e1-9a7a-2132b135ff89,4,2,2,0
71545d2c-cd53-445f-8230-9b264cd20235,0,1,1,1
ff9f1820-4dbc-47fb-ac2f-eeff31cb1501,0,3,5,1
9d111abc-ac17-40a9-a3d5-6851ca386b7f,0,3,2,1
87b0da35-c216-4bb7-91a7-c53937e1f770,1,3,3,2
c6116381-8469-49be-b77e-c0b1967c44bf,4,2,0,1
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,2,3,9,1
ec4bc5e1-aed8-4994-a154-6b6df17914ae,0,2,3,0
63f99483-f4d2-496a-a8e1-5af32039de15,3,3,1,0
259ae67c-a02a-460e-986f-486d122d4aa0,2,3,7,1
252c77fc-c491-4076-aadf-5e42af96af62,0,2,9,2
b5a221de-906d-4b23-bdd5-9924faf6657d,0,3,4,1
b684e3ee-b73a-43fc-b64d-5e73605c80cd,4,1,3,1
fe533f7c-9019-4b06-885d-c1a0bdd8f5d6,2,3,9,1
741cdc4b-6097-4218-9946-e7068eff2cb2,0,3,2,2
05a24f73-948b-436a-ab80-7b08751491e7,0,2,2,1
63622265-53f0-4193-b3f6-045b5d0e07d2,2,2,2,1
1193e2df-e428-430e-af8e-8c0890e82812,3,3,2,0
4ab63cfc-7291-4c7c-a4c8-437212605677,1,2,0,1
ac48ef85-8c18-487a-8ff1-1822fde676c6,3,2,2,2
0cc70727-e962-49ef-a3f2-c3956bc7100b,1,2,3,2
ad3e1e26-48f4-44ec-8b41-e102135f9cf9,2,3,0,1
3ca21dcd-0b2c-498b-9368-71136da97b68,2,1,3,1
876be384-a374-4222-be03-a8a5450e35ba,2,2,0,1
bda702d9-8338-413a-a385-a65d21281906,3,3,7,0
b7eae996-aae1-47ef-bd62-6af8f0262e3d,0,3,2,1
d1620f10-fef5-4a80-9f81-29b8bc787c0c,0,2,1,2
e83ec571-b192-4f61-86fe-8fd2be61fb33,0,1,10,2
43ad1837-ec6a-4936-af6e-69f211c0b712,2,3,0,1
741cdc4b-6097-4218-9946-e7068eff2cb2,0,2,5,1
32d0a235-8f9e-4aa6-ac6e-4653a7464b7d,2,1,6,1
787548e4-dbfa-421b-b0b3-51230c941169,2,2,1,1
c8049b38-7a6f-479b-9291-6b484f2a0ca0,2,3,6,1
63622265-53f0-4193-b3f6-045b5d0e07d2,3,2,9,1
3385ff77-0682-4841-908f-03ed52b3aeb8,2,3,0,1
cf22b87d-0ee1-410f-8250-47f1aae953cb,3,2,1,0
7501729c-980f-4e8e-9e3c-d149bfbf2848,1,3,0,1
6b0d957d-12a7-41fd-9b7b-998b08e03680,0,1,3,1
ba7997f5-a06f-40e1-ac5b-599c7925305d,0,2,4,1
79fc59f4-85f3-454e-bd13-f290743895ac,3,2,1,1
d7c437ac-0167-497f-9090-7ccacc776507,3,2,2,1
33b248fd-b58f-4c58-94b5-e83b695e5f75,0,2,6,0
f53381e4-141b-4cdd-a12a-177796e0a44f,0,1,10,0
6ad83bda-6f0c-4114-9f73-f9b27ea3d369,0,2,0,1
afa2b77b-8be6-472e-a468-041254a0c902,1,3,7,1
5a3defc8-e5e6-42f9-aff3-75d97686ee41,0,3,1,1
d62a3de7-7bac-4e10-ad9a-5fd945def9b3,0,3,11,0
32d1a2c0-16ac-498f-a3e9-92149e563a65,3,3,9,1
2fd0c474-c517-4c7e-adb8-8cea9a2de3ea,3,3,1,1
bac1c9dd-f769-4271-b23f-5e185b11f8d5,0,1,7,1
9e48e454-18ff-4723-b26c-378bf6d47647,3,1,1,1
2cca6503-9983-46f6-9b4a-0843ba9ad788,1,3,6,1
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,0,2,6,1
fdac1a9b-e4a5-4912-8135-8d1b0916424f,0,1,7,1
79fc59f4-85f3-454e-bd13-f290743895ac,1,3,3,1
795eb66a-4ddc-43ad-af1b-d39ed56f2e45,0,2,11,0
238527b3-dfbc-4760-b8ee-b62185da4472,0,1,4,2
ad6f775a-b141-4691-84ed-38d79f5bf30d,3,1,0,1
7e525733-d6de-4e26-ba8e-cbaad661e2c5,3,2,4,1
afa2b77b-8be6-472e-a468-041254a0c902,3,2,3,1
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,2,3,2,1
cbb98544-85c6-416b-87b0-df80a90f5bea,3,3,9,1
95ff9c34-2481-47c6-81ea-06579d35cbe5,3,2,9,1
afa2b77b-8be6-472e-a468-041254a0c902,1,2,9,0
46caec75-921c-4311-9b74-29b5eeb9f15d,1,1,2,1
c6841a84-db9a-4273-ba1a-470a74c3451f,1,3,1,1
5e10d156-2ba0-4cc6-8da5-39d84674b73f,2,3,1,1
d62a3de7-7bac-4e10-ad9a-5fd945def9b3,3,3,10,1
dddff2b1-7dee-4ae7-9e86-ca3cb1f722f7,1,3,1,1
85541099-c440-414f-9e78-84a534cc96bf,3,1,1,1
ac48ef85-8c18-487a-8ff1-1822fde676c6,2,2,4,1
8a2b534b-4c73-48c7-ac3e-188dfba09b39,0,1,10,1
6ab30f3e-933d-42d4-8c17-b817545e51fb,1,1,11,1
afbcaf7c-3f20-470f-b719-4174df8b3af3,1,2,3,1
29a77418-7a32-47f0-a23a-d50580d8f616,4,1,0,0
0d30aeca-c160-4376-880a-92a0f486f9e2,3,3,1,1
8de3189c-8e95-43a2-b6d2-743f097a57fb,0,3,10,0
82de2a17-e3d3-40b8-aad8-8f5f1dbfdfac,3,3,4,1
cf8be478-da63-4e15-818c-ba0e3710fc9d,0,1,1,2
10a262c5-b4ad-4e1c-acab-53e55fec9bf9,2,2,3,2
0a806426-3190-420d-9039-30f3d750390a,5,1,3,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,1,2,0,1
7544158b-cb16-40eb-9f41-f14d22f32ddf,2,1,8,1
3385ff77-0682-4841-908f-03ed52b3aeb8,3,2,8,1
524b0618-1975-4508-9b8e-a3a369011843,0,2,8,2
876be384-a374-4222-be03-a8a5450e35ba,0,2,1,0
8a2b534b-4c73-48c7-ac3e-188dfba09b39,2,2,0,0
26e3edd1-3a51-4607-934e-b8de49206e4c,0,3,3,1
fefd767f-e663-4b87-b9ee-314cf463ce7d,1,2,0,1
375334fd-fae2-4438-8cbf-da957dfcbf7f,3,3,0,1
db7f06ea-7491-4ad9-9c8d-2f7b3dcf208f,2,1,2,1
33330413-28b5-48cf-b386-796a951e08a3,0,1,7,1
8cd3d985-1c48-4610-8397-d8b154edd5fb,0,2,4,0
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,0,2,10,2
375334fd-fae2-4438-8cbf-da957dfcbf7f,0,1,1,0
cb9ed059-e2e4-49c1-b294-5aec43d90fc8,0,3,13,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,2,1,6,1
411302ab-fdf9-4930-930f-dd66eacec272,0,3,10,1
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,3,2,4,2
76123113-990b-4b8d-9265-968e6ed6babb,0,3,10,1
c80cfb30-d80e-407b-a5b8-9eb53c6d8e64,3,3,4,1
bda702d9-8338-413a-a385-a65d21281906,1,1,3,0
bf044252-94f2-4e33-b701-1d7b25496e04,1,3,1,2
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,0,3,3,0
29a77418-7a32-47f0-a23a-d50580d8f616,1,2,0,2
dd9adadc-4b30-4216-b623-6f40818433fd,3,3,10,0
2d2d4020-b3f3-4e1b-bad0-403dfd1a9945,3,2,10,1
344e583d-70d4-46e1-8e95-652022d2b5b6,0,3,6,1
4d6dac54-742f-4f64-a038-5d9414d7c2e7,3,1,3,2
f8f6af3a-81ec-48bb-a1a2-289d5a9d8147,3,3,1,1
8e8a5146-f063-4b7a-9f10-5c6ab7ef04dd,3,2,0,0
ad6f775a-b141-4691-84ed-38d79f5bf30d,0,1,2,1
dc8d6b84-6bbe-4bb2-bb2b-125859805a98,3,1,11,2
c5eb076f-35c9-41ab-928a-a03811453bbd,1,1,2,2
ee265809-5af5-4dac-b091-f48abf7ab3a8,2,3,12,1
e3302ee3-12c0-4ef2-84f8-504441a905f3,1,1,1,1
3edad763-a934-4083-b87a-d116855a0ab8,1,3,7,0
f5d544a7-c43d-4656-bfae-61ebd312bf06,3,1,11,2
4d6dac54-742f-4f64-a038-5d9414d7c2e7,0,3,6,1
bac1c9dd-f769-4271-b23f-5e185b11f8d5,0,1,4,1
1f5b69ec-9d19-4f66-9904-82f14fbd8ce1,0,3,3,0
8a2b534b-4c73-48c7-ac3e-188dfba09b39,1,1,11,1
ce585696-bb30-4bcf-a37f-f514b078364b,3,1,4,2
9693a643-d567-4eb3-b2fb-d662b38df7c2,0,3,8,0
61fc20f3-b33b-4a33-95fd-da12411de201,1,1,0,1
76123113-990b-4b8d-9265-968e6ed6babb,2,3,2,1
25fa78a5-cf0f-46e1-9a7a-2132b135ff89,4,2,3,0
96d1b2df-e7e7-49f8-a167-349bdc84fe5c,1,1,0,1
a3f436cf-c31d-46ce-9513-15cd3cb1c788,2,3,3,1
1494ea89-e13a-4a14-9357-0b3361c137dc,0,2,1,1
994ce660-5f81-4a5a-9df7-18318debc559,0,2,10,2
e685014d-de43-4b7b-bd34-a3a74a6789bb,3,2,4,1
05a24f73-948b-436a-ab80-7b08751491e7,3,3,10,1
44825a16-3b32-4592-af47-26e9d48cd569,0,1,10,2
61fc20f3-b33b-4a33-95fd-da12411de201,2,3,0,0
104f018d-2868-4b60-8b86-4db40ec92f30,0,1,4,1
18a675d7-3619-446d-8850-f8b77ae32ae5,1,1,3,0
4c894705-366d-4a60-bc7b-40d9e168bfe0,1,3,3,2
b1235d82-f13f-4f26-b161-70c4877661ce,4,1,0,1
29a77418-7a32-47f0-a23a-d50580d8f616,0,2,8,2
ec9fff29-d9cc-4c28-abe1-3c9d1edaa45a,2,2,6,2
34b30af5-2fb3-4dee-98ee-2398757e8e88,3,1,7,1
516b65f1-8c87-4876-94e5-c0eb89ebe2e0,3,2,3,2
20d5a4c4-42b3-43f2-a34d-6796e803c590,0,2,5,1
bbe6e44d-95a8-4a74-8caa-33a41ee2b652,0,3,7,1
8f43a714-1fc4-4f27-915a-c51d2dae5921,3,2,9,1
c79d798d-9626-4abe-896d-ed04c3f7b709,3,2,2,1
6f8801d8-37b6-438e-8a58-759ad206ccbb,0,1,1,1
411302ab-fdf9-4930-930f-dd66eacec272,2,2,3,2
646685a7-2257-4f79-addd-22a670b13fab,2,3,1,2
e6f69e12-2135-4c44-ab8c-97bbe20dde40,0,3,2,1
3ec149af-976e-4c33-acf0-3d451946547b,2,1,0,0
a3f436cf-c31d-46ce-9513-15cd3cb1c788,2,2,6,1
7aae85eb-6ccf-438e-9050-584aa6253550,2,2,6,2
b5a221de-906d-4b23-bdd5-9924faf6657d,3,3,3,1
f2574d6f-f391-4581-81fe-d3a92f0e158d,3,2,0,1
e558ba2d-fec6-44c7-a242-bae7b6a3ad7b,0,3,1,1
e3fb161c-ace8-40a9-8d39-523637745a15,1,2,2,1
e0c6d847-4631-42f3-a3d7-5835d667f2a4,1,2,3,2
2976f377-916a-436f-91a4-a7f45d5205a0,3,2,11,1
7501729c-980f-4e8e-9e3c-d149bfbf2848,2,1,2,2
fa884b44-5644-40a5-9606-1277bc358a63,1,1,1,1
48faf533-2c0a-43af-b5f9-a1339add4fe4,0,3,6,2
7aa98cab-f89d-4508-b2c5-e7b7af5f1710,0,2,6,0
bc6b2495-6c6c-40d0-b601-d77ca8415c70,0,3,1,1
5b1a141e-04d5-45f3-b095-2be387b0b279,0,2,4,1
95ff9c34-2481-47c6-81ea-06579d35cbe5,3,3,5,1
f7fb0221-5ae4-487c-b4cf-3b91f5def002,2,3,2,2
259ae67c-a02a-460e-986f-486d122d4aa0,1,2,1,0
95ff9c34-2481-47c6-81ea-06579d35cbe5,1,1,4,0
27c0479d-7a32-4174-a558-f181204a1dc2,3,1,5,0
6ab30f3e-933d-42d4-8c17-b817545e51fb,0,1,2,0
8fc2feb2-c17e-4b92-99c6-2f00053785fe,1,2,2,1
e9a78f98-b5c6-4d2a-8a84-6c099c36cb20,2,2,3,2
c3f48f60-00a8-49b5-82fe-64af16754e9a,3,2,1,1
2331ef25-4770-4491-ad50-bba1e6fdf328,3,2,11,1
5c386548-3e7a-4d56-a017-8944daacf1e6,3,2,6,0
a376c3b7-8bd7-4399-ad9f-173b2d672b81,2,1,2,0
71545d2c-cd53-445f-8230-9b264cd20235,0,2,7,0
ad3e1e26-48f4-44ec-8b41-e102135f9cf9,0,2,5,0
e0a00fb9-e5c9-482a-83a7-f6c3085fc571,0,2,4,1
02a1eb88-b6b1-49db-975d-ea2c0edfdd43,0,2,10,1
12025562-4a00-4691-bc60-c814c0e8f0a7,1,1,0,0
1494ea89-e13a-4a14-9357-0b3361c137dc,0,1,2,2
bf044252-94f2-4e33-b701-1d7b25496e04,0,3,10,1
401aa031-5845-477d-8173-95d9295c55fd,1,1,2,1
12555fb4-ea91-428f-955e-bc84d4e5cb74,2,2,11,2
817555cc-422e-4a7f-a059-d2331d9e0371,2,2,2,0
bf044252-94f2-4e33-b701-1d7b25496e04,3,1,2,2
0c2d4dde-4320-4f89-aeff-b97c512ca647,0,3,8,1
d6b9856a-6a66-4034-9fe7-058b8904579b,1,1,2,1
7cf1fe41-747a-4a05-abb5-f74f8e2d33ff,1,1,2,0
423e002d-16f0-4097-b7a7-6d31b9279134,0,3,7,0
6a733286-952a-4255-988f-6805d211d446,0,1,7,1
3311805c-1ebc-490a-8bb6-4ede8ca40e89,3,3,4,1
6ffe4933-3202-451b-ae6b-fee85cafc829,2,1,10,1
345cc102-13f2-40eb-a044-db3c011a0693,2,2,2,2
d34f2974-7554-4a29-8931-5ce48a6704ff,0,1,8,1
33b248fd-b58f-4c58-94b5-e83b695e5f75,0,3,10,0
fcbe8631-e21c-41d6-975f-6de80d663bcf,0,1,6,0
dff4a3a1-3d58-4072-a903-e5b38e2c541f,1,1,3,0
1696ea87-9e5b-40b3-814e-510778e6eb6f,0,2,9,1
67a0cafe-f807-4ce9-be54-9e906a075560,0,2,10,1
25fa78a5-cf0f-46e1-9a7a-2132b135ff89,1,2,2,2
85541099-c440-414f-9e78-84a534cc96bf,2,3,3,0
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,4,1,3,1
3385ff77-0682-4841-908f-03ed52b3aeb8,3,2,10,0
265036e7-5434-4417-a116-e28ea903e1c7,0,1,0,0
1ecf300d-152e-4acc-a76d-46e67c37a045,0,3,8,2
f82e0a1a-964b-4709-a82e-81c006d274c3,0,1,10,1
3385ff77-0682-4841-908f-03ed52b3aeb8,2,1,2,2
a3d20d72-ffac-41fe-a53a-24b01b9a54fc,3,2,3,1
c8049b38-7a6f-479b-9291-6b484f2a0ca0,3,2,6,1
a3f436cf-c31d-46ce-9513-15cd3cb1c788,1,1,3,2
461d5f95-f122-4f71-a1df-8565e8714fa1,3,2,0,1
5e10d156-2ba0-4cc6-8da5-39d84674b73f,1,3,3,1
dddff2b1-7dee-4ae7-9e86-ca3cb1f722f7,0,3,8,1
03b6ee5c-4574-4023-8123-28582a89006e,0,1,10,1
a3d20d72-ffac-41fe-a53a-24b01b9a54fc,2,2,8,1
48faf533-2c0a-43af-b5f9-a1339add4fe4,2,2,5,1
20d5a4c4-42b3-43f2-a34d-6796e803c590,2,2,11,1
817555cc-422e-4a7f-a059-d2331d9e0371,0,3,9,1
fbad6fde-83d4-47ef-a5d8-9e52ee51432b,0,2,3,0
0de7985c-bbe4-485e-8615-4e2fb8561106,0,3,2,1
67a0cafe-f807-4ce9-be54-9e906a075560,3,2,3,1
c74f5292-c8e8-4ef2-a963-7d035e5e3330,2,2,1,1
452e1ca9-0f81-44a8-970d-37ec19fdaf1e,0,2,3,1
0795a849-b83d-45e8-841d-38cd5f603261,2,1,9,1
da4bc5e7-16c2-4534-a20b-b48f6dd7a39d,3,2,5,1
d3a02ea9-9042-4c4c-a333-2ca36dd31b8a,0,3,3,1
2677aa46-d53a-4991-8c99-273a0db03040,3,2,1,2
e3302ee3-12c0-4ef2-84f8-504441a905f3,2,2,8,0
d71f9db8-f93b-4cab-89ce-5d52a6627034,1,3,1,2
6a733286-952a-4255-988f-6805d211d446,1,2,10,0
d3a02ea9-9042-4c4c-a333-2ca36dd31b8a,0,3,8,2
00b38188-82ee-4f1d-9661-485338815751,1,1,0,1
9388968d-eda1-400b-8843-4546fa30f1a2,0,1,2,1
9b0a0e80-18e5-4923-941d-ac455215c044,2,3,4,1
67a0cafe-f807-4ce9-be54-9e906a075560,3,3,8,0
1ecf300d-152e-4acc-a76d-46e67c37a045,0,2,6,1
e227dbb0-a207-4ee7-b011-038526a2b3a3,2,3,9,1
23a0b4ae-726b-431c-a65a-98d6ad7e2198,0,2,6,1
b788df45-671f-4bd0-9dd1-ad9df1b72ba4,1,2,2,2
ab024f6c-ea4e-4d9a-a6cd-cfbbae008dba,3,2,7,2
2cca6503-9983-46f6-9b4a-0843ba9ad788,1,2,3,1
ef1aa93b-922d-4c32-955c-8f82bea2731a,1,3,6,2
ce585696-bb30-4bcf-a37f-f514b078364b,3,1,3,1
65fc4846-1d7f-4227-8f6a-6c03b6d677fb,0,2,10,0
32d0a235-8f9e-4aa6-ac6e-4653a7464b7d,3,2,1,2
09cfa7c9-cbb3-4ab4-a928-359d759059f8,3,3,10,0
fdac1a9b-e4a5-4912-8135-8d1b0916424f,1,2,2,1
8fc2feb2-c17e-4b92-99c6-2f00053785fe,3,1,3,1
1494ea89-e13a-4a14-9357-0b3361c137dc,0,3,4,2
